department,id,subject,teacher,grade,class_num,period,credit,optional_course,domain,time,location,stu_num,limit
勞工系,3202034,組織理論Organization Theory,黃文柔,2.0,1,3  3/0/0,3,選修,,"二4,5,6",社科院258,70,
勞工系,3202037,統計學Statistics,王安祥,2.0,1,3  3/0/0,3,必修,,"二7,8,9",社科院109,70,
勞工系,3202041,企業倫理Business Ethics,陳勁初,2.0,1,3  3/0/0,3,選修,,"五7,8,9",社科院326,60,
勞工系,3202045,人力資源招聘與甄選Human Resource Recruitment and Selection,簡建忠,2.0,1,3  3/0/0,3,選修,,"二7,8,9",社科院509,41,
勞工系,3202046,工業與組織心理學Industrial and Organizational Psychology,黃文柔,2.0,1,3  3/0/0,3,選修,,"三4,5,6",社科院258,70,
勞工系,3203029,薪資福利管理Managing Compensation and Benefits Systems,黃良志,3.0,1,3  3/0/0,3,選修,,"三4,5,6",社科院326,60,
勞工系,3203031,勞資爭議處理Labor Dispute Resolution,李玉春,3.0,1,3  3/0/0,3,必修,,"四4,5,6",社科院258,70,
勞工系,3203033,勞工政策Labor Policy,吳育仁,3.0,1,3  3/0/0,3,必修,,"一4,5,6",社科院119,120,
勞工系,3203040,工會法Trade Union Law,楊通軒,3.0,1,3  3/0/0,3,選修,,"三10,11,12",社科院258,70,
勞工系,3203043,國際勞工運動International Labour Movement,吳育仁,3.0,1,3  3/0/0,3,選修,,"二4,5,6",社科院115,120,
勞工系,3203044,研究方法Research Methods,馬財專,3.0,1,3  3/0/0,3,必修,,"二4,5,6",社科院326,60,
勞工系,3203052,中國大陸勞工關係Labor Relations in China,朱柔若,3.0,1,3  3/0/0,3,選修,,"三7,8,9",社科院328,32,
勞工系,3203059,國際遷移與勞動人權International Migration and Workers' Rights,劉黃麗娟,3.0,1,3  3/0/0,3,選修,,"二7,8,9",社科院328,32,
化工所,4255022,專題討論（二）Graduate Seminar (II),郭勇志,1.0,1,2  0/0/2,1,必修,,"三8,9",工學院B館119,0,碩士班課程
化工所,4255041,專題討論（四）Graduate Seminar (VI),陳蓉瑤,1.0,1,2  0/0/2,1,必修,,"三8,9",工學院B館219,0,碩士班課程
化工所,4255050,碩士論文（一）Master Thesis (I),陳靜誼,1.0,1,2  2/0/0,2,必修,,二1 四1,工學院B館318,0,碩士班課程
化工所,4255070,碩士論文（三）Master Thesis (III),陳靜誼,1.0,1,2  2/0/0,2,必修,,"三13,14",工學院B館220,0,碩士班課程
化工所,4255210,高等輸送現象Advanced Transport Phenomena,郭勇志,1.0,1,3  3/0/0,3,選修,,"三B,C",工學院B館201,0,碩博合開
化工所,4255250,粉粒體技術Powder Technology,林昭任,1.0,1,3  3/0/0,3,選修,,"四E,F",工學院B館201,0,碩博合開
化工所,4255330,非線性動態學Nonlinear Dynamics,陳建忠,1.0,1,3  3/0/0,3,選修,,"四F,G",工學院B館203,0,碩博合開
化工所,4255542,高分子動態學Polymer Dynamics,華繼中,1.0,1,3  3/0/0,3,選修,,"五B,C",工學院B館203,0,碩博合開
化工所,4255572,精密材料合成Precision Polymers and Preparations,蔡敬誠,1.0,1,3  3/0/0,3,選修,,"一G,H",工學院B館318,0,碩博合開
化工所,4255723,電腦在生化系統之應用Computer Application in Biochemical Systems (程式設計相關/Programming related),王逢盛,1.0,1,3  3/0/0,3,選修,,"二E,F",工學院B館303,0,碩博合開
化工所,4255745,生物醫學特論Topics in Biomedical Science,黃光策,1.0,1,3  3/0/0,3,選修,,"四B,C",工學院B館201,0,碩博合開
化工所,4255800,無機材料光譜分析Spectrometric Analysis of Inorganic Materials,張仁瑞,1.0,1,3  3/0/0,3,選修,,"二E,F",工學院B館203,0,碩博合開
化工所,4255803,材料相平衡Phase Equilibria of Materials,王朝弘,1.0,1,3  3/0/0,3,選修,,"二C,D",工學院B館203,0,碩博合開
化工所,4255804,材料鑑識特論Advanced Forensic Material Identification,李承龍,1.0,1,3  3/0/0,3,選修,,"五I,J",工學院B館201,0,碩博合開
化工所,4255931,表面分析Surface Analysis,陳蓉瑤,1.0,1,3  3/0/0,3,選修,,"一E,F",工學院B館318,0,碩博合開
化工所,4255932,分子螢光學之原理與應用Molecular Fluorescence-Principles and Applications,陳靜誼,1.0,1,3  3/0/0,3,選修,,"一C,D",工學院B館201,0,碩博合開
化工所,4256022,博士專討（二）Graduate Seminar ( II ),陳靜誼,1.0,1,2  0/0/2,1,必修,,"五13,14",工學院B館203,0,博士班課程
化工所,4256042,博士專討（四）Graduate Seminar ( IV ),蔡敬誠,1.0,1,2  0/0/2,1,必修,,"四13,14",工學院B館203,0,博士班課程
化工所,4256061,博士論文（二）Doctoral Thesis (II),陳靜誼,1.0,1,2  0/0/2,1,必修,,"二13,14",工學院B館203,0,博士班課程
化工所,4256062,博士專討（六）Graduate Seminar ( VI ),王朝弘,1.0,1,2  0/0/2,1,必修,,"一13,14",工學院B館203,0,博士班課程
化工所,4256071,博士論文（四）Doctoral Thesis ( IV ),蔡敬誠,1.0,1,2  0/0/2,1,必修,,"二13,14",工學院B館201,0,博士班課程
化工所,4256081,博士論文（六）Doctoral Thesis ( VI ),王朝弘,1.0,1,2  0/0/2,1,必修,,"三13,14",工學院B館203,0,博士班課程
化工所,4256092,博士專討（八）Graduate Seminar ( VIII ),陳靜誼,1.0,1,2  0/0/2,1,必修,,"四13,14",工學院B館201,0,博士班課程
化工系,4251020,化工質能均衡Energy and Mass Balances,李元堯,1.0,1,3  3/0/0,3,必修,,一G 三G,工學院B館218,80,
化工系,4252200,工程數學（二）Engineering Mathematics (II),陳建忠,2.0,1,3  3/0/0,3,必修,,二B 四B,工學院B館218,80,
化工系,4252400,單元操作與輸送現象（一）Unit Operations and Transport Phenomena (I),華繼中,2.0,1,3  3/0/0,3,必修,,三E 五E,工學院B館218,80,
化工系,4252920,應用統計學Applied Statistics,黃光策,2.0,1,3  3/0/0,3,選修,,"一E,F",工學院B館201,50,
化工系,4253001,化工專題研究（一）Special Topics (I),陳靜誼,3.0,1,2  0/0/2,1,選修,,一1 三1,工學院B館203,25,
化工系,4253100,程序控制Process Control,王逢盛,3.0,1,3  3/0/0,3,必修,,三B 五B,工學院B館318,60,
化工系,4253402,化學工程實驗（一）Chemical Engineering Laboratory (I),洪嘉璟,3.0,1,6  0/6/0,2,必修,,"四E,F,G,H",工學院B館435,40,
化工系,4253402,化學工程實驗（一）Chemical Engineering Laboratory (I),洪嘉璟,3.0,2,6  0/6/0,2,必修,,"五E,F,G,H",工學院B館435,40,
化工系,4253403,單元操作與輸送現象（三）Unit Operations and Transport Phenomenon (III),林昭任,3.0,1,3  3/0/0,3,必修,,一C 三C,工學院B館318,60,
化工系,4253501,儀器分析實驗Instrumental Analysis Laboratory,郭勇志,3.0,1,3  0/3/0,1,必修,,"四E,F",工學院B館307,40,
化工系,4253501,儀器分析實驗Instrumental Analysis Laboratory,蔡敬誠,3.0,2,3  0/3/0,1,必修,,"五E,F",工學院B館307,40,
化工系,4253700,生物技術概論Introduction to Biotechnology,廖宗文,3.0,1,3  3/0/0,3,選修,,"二G,H",工學院B館318,60,
化工系,4253720,生醫材料Biomedical Materials,郭勇志,3.0,1,3  3/0/0,3,選修,,"二C,D",工學院B館318,60,
化工系,4253910,高分子概論Introduction to Polymer Science,蔡敬誠,2.0,1,3  3/0/0,3,選修,,"二G,H",工學院B館201,50,
化工系,4253911,高分子加工概論Introduction to Polymer Processing,陳靜誼,3.0,1,3  3/0/0,3,選修,,"二E,F",工學院B館318,60,
化工系,4253940,觸媒化學概論Introduction to Catalyst Chemistry,張仁瑞,3.0,1,3  3/0/0,3,選修,,"三E,F",工學院B館318,60,
化工系,4253970,特用化學品Fine chemicals,洪嘉璟,2.0,1,3  3/0/0,3,選修,,一D 三D,工學院B館203,25,
化工系,4253990,光電材料optical and electronic materials,陳蓉瑤,3.0,1,3  3/0/0,3,選修,,"三G,H",工學院B館318,60,
化工系,4254200,化工學士畢業專題Undergraduate Seminar,郭勇志,4.0,1,2  0/0/2,1,必修,,"五10,11",工學院B館201,50,
化工系,4254410,化工反應工程Chemical Reaction Engineering,王朝弘,3.0,1,3  3/0/0,3,必修,,二B 四B,工學院B館318,60,
化工系,4254970,專題討論與文獻選讀Undergraduate Seminar and Selected Literature Reading,華繼中,4.0,1,2  0/0/2,1,選修,,"一10,11",工學院B館201,50,
化暨生化所,2605211,高等有機化學（一）Advanced Organic Chemistry (I),許岱欣,1.0,1,3  3/0/0,3,選修,,"五C,D",化生系502,0,碩博合開
化暨生化所,2605269,藥物生化Medical Biochemistry,程中玉,1.0,1,3  3/0/0,3,選修,,"一B,C",化生系319,0,碩博合開
化暨生化所,2605307,高等無機化學Advanced Inorganic Chemistry,曾炳墝,1.0,1,3  3/0/0,3,選修,,"四B,C",化生系502,0,碩博合開
化暨生化所,2605317,固態化學Solid State Chemistry,廖儒修,1.0,1,3  3/0/0,3,選修,,"二B,C",化生系116,0,碩博合開
化暨生化所,2605441,光譜應用（一）Applied Spectroscopy (I),楊子萱,1.0,1,3  3/0/0,3,選修,,"一B,C",化生系402,0,碩博合開
化暨生化所,2605457,計算化學Computational Chemistry (全英語授課/English-taught) (程式設計相關/Programming related),胡維平,1.0,1,3  3/0/0,3,選修,,"二B,C",化生系313,0,碩博合開
化暨生化所,2605519,電分析與感測器Electrochemical Analysis and Sensors (全英語授課/English-taught),周禮君,1.0,1,3  3/0/0,3,選修,,"五C,D",化生系317,0,碩博合開
化暨生化所,2605921,有機化學書報討論（二）Organic Chemistry Seminar (II),洪伯誠,1.0,1,2  0/0/2,1,必修,,"四8,9",化生系317,0,碩博合開
化暨生化所,2605922,有機化學書報討論（四）Organic Chemistry Seminar (IV),洪伯誠,1.0,1,2  0/0/2,1,必修,,"四8,9",化生系317,0,碩博合開
化暨生化所,2605925,無機化學書報討論（二）Inorganic Chemistry Seminar (II),于淑君,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系317,0,碩博合開
化暨生化所,2605926,無機化學書報討論（四）Inorganic Chemistry Seminar (IV),于淑君,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系317,0,碩博合開
化暨生化所,2605929,物理化學書報討論（二）Physical Chemistry Seminar (II),李錫隆,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系116,0,碩博合開
化暨生化所,2605930,物理化學書報討論（四）Physical Chemistry Seminar (IV),李錫隆,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系116,0,碩博合開
化暨生化所,2605933,分析化學書報討論（二）Analytical Chemistry Seminar (II),周禮君,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系319,0,碩博合開
化暨生化所,2605934,分析化學書報討論（四）Analytical Chemistry Seminar (IV),周禮君,1.0,1,2  0/0/2,1,必修,,"一8,9",化生系319,0,碩博合開
化暨生化系,2601102,普通化學（二）General Chemistry (II ),于淑君,1.0,1,3  3/0/0,3,必修,,"二7 四7,8",化生系315,75,
化暨生化系,2601102,普通化學（二）General Chemistry (II ),游景晴,1.0,2,3  3/0/0,3,必修,,一B 三B,化生系317,60,
化暨生化系,2601102,普通化學（二）General Chemistry (II ),王崇人,1.0,3,3  3/0/0,3,必修,,一B 三B,生醫系335,82,
化暨生化系,2601102,普通化學（二）General Chemistry (II ),林群欽,1.0,4,3  3/0/0,3,必修,,三B 五B,化生系319,60,
化暨生化系,2601108,普通化學實驗（二）General Chemistry Laboratory (II),于淑君,1.0,1,3  0/3/0,1,必修,,"三E,F",化生系201,55,
化暨生化系,2601108,普通化學實驗（二）General Chemistry Laboratory (II),吉凱明,1.0,2,3  0/3/0,1,必修,,"五2,3,4",化生系201,55,
化暨生化系,2601108,普通化學實驗（二）General Chemistry Laboratory (II),于淑君,1.0,3,3  0/3/0,1,必修,,"五E,F",化生系201,55,
化暨生化系,2601108,普通化學實驗（二）General Chemistry Laboratory (II),吉凱明,1.0,4,3  0/3/0,1,必修,,"四E,F",化生系201,55,
化暨生化系,2601601,生物學Biology,程中玉,1.0,1,3  3/0/0,3,選修,,二G 四G,化生系317,60,
化暨生化系,2602202,有機化學（二）Organic Chemistry (II),許岱欣,2.0,1,4  4/0/0,4,必修,,"二2,3 四2,3",化生系315,75,
化暨生化系,2602206,有機化學實驗（二）Organic Chemistry Laboratory (II),游景晴,2.0,1,3  0/3/0,1,必修,,"一7,8,9",化生系209,55,
化暨生化系,2602212,有機化學（二）Organic Chemistry (II),洪伯誠,2.0,1,3  3/0/0,3,必修,,一C 三C,理學院215演講廳,200,
化暨生化系,2602218,有機化學實驗（二）Organic Chemistry Laboratory (II),洪伯誠 游景晴,2.0,1,3  0/3/0,1,必修,,"二C,D",化生系209,55,
化暨生化系,2602401,物理化學（一）Physical Chemistry (I),李錫隆,2.0,1,3  3/0/0,3,必修,,"三2 五2,3",化生系315,75,
化暨生化系,2602421,物理化學（一）Physical Chemistry (I),楊子萱,2.0,1,3  3/0/0,3,必修,,三F 五F,化生系319,60,
化暨生化系,2602431,物理化學實驗（一）Physical Chemistry Laboratory (I),林群欽,2.0,1,3  0/3/0,1,必修,,"四C,D",化生系223,55,
化暨生化系,2602502,分析化學（二）Analytical Chemistry (II),魏國佐,2.0,1,3  3/0/0,3,必修,,"一2,3 三3",化生系315,75,
化暨生化系,2602509,分析化學實驗（二）Analytical Chemistry Laboratory (II),魏國佐 陳皓君,2.0,1,3  0/3/0,1,必修,,"三E,F",化生系223,28,
化暨生化系,2602509,分析化學實驗（二）Analytical Chemistry Laboratory (II),陳皓君 魏國佐,2.0,2,3  0/3/0,1,必修,,"三G,H",化生系223,28,
化暨生化系,2603302,無機化學（二）Inorganic Chemistry (II),曾炳墝,3.0,1,3  3/0/0,3,必修,,"一4,5 三4",化生系315,75,
化暨生化系,2603403,物理化學（三）Physical Chemistry (III),王崇人,3.0,1,3  3/0/0,3,必修,,"二4,5 四4",化生系315,75,
化暨生化系,2603408,物理化學實驗（二）Physical Chemistry Laboratory (II),林群欽,3.0,1,4  0/4/0,2,必修,,"五7,8,9,10",化生系223,55,
化暨生化系,2603512,化學儀器Chemistry Instrumentation,周禮君,3.0,1,3  3/0/0,3,選修,,"三E,F",化生系317,60,
化暨生化系,2603602,生物化學（二）Biochemistry (II),陳皓君,3.0,1,3  3/0/0,3,選修,,"三5 五4,5",化生系315,75,
化暨生化系,2603711,材料化學導論Introduction of Material Chemistry,吉凱明,3.0,1,3  3/0/0,3,選修,,"一E,F",化生系102,70,
化暨生化系,2603902,專題研究(二)Special Topics in Research (II),廖儒修,3.0,1,4  0/4/0,2,選修,,"四12,13,14,15",化生系317,60,
化暨生化系,2604702,專題研究（四）Special Topics in Research(IV),廖儒修,4.0,1,4  0/4/0,2,選修,,"四12,13,14,15",化生系317,60,
化暨生化系,2604905,有機化學書報討論（二）Organic Chemistry Seminar (II),游景晴,4.0,1,2  0/0/2,1,必修,,"四8,9",化生系319,10,
化暨生化系,2604906,無機化學書報討論（二）Inorganic Chemistry Seminar (II),曾炳墝,4.0,1,2  0/0/2,1,必修,,"四8,9",化生系502,10,
化暨生化系,2604907,物理化學書報討論（二）Physical Chemistry Seminar (II),胡維平,4.0,1,2  0/0/2,1,必修,,"四8,9",化生系402,10,
化暨生化系,2604908,分析化學書報討論（二）Analytical Chemistry Seminar (II),陳皓君,4.0,1,2  0/0/2,1,必修,,"四8,9",化生系116,10,
台文創應所,1405119,殖民地旅行文學專題研究Special Topics on The Colonial Traveling Literature,楊智景,1.0,1,3  3/0/0,3,選修,,"五4,5,6",文學院004-1室,0,碩士班課程
台文創應所,1405169,"女性、文化與消費Female, Culture and Consumption",方慧臻,1.0,1,3  3/0/0,3,選修,,"二3,4,5",文學院004-1室,0,碩士班課程
台文創應所,1405224,台語詩的創意與應用Creativity and Application for Taiwanese Poetry,李勤岸,1.0,1,3  3/0/0,3,選修,,"四7,8,9",文學院004-1室,0,碩士班課程
台文創應所,1405226,"創意實務／In-design, PS, AI與地方文史資料編撰（二）Creation and Practice/ In-design, PS, AI, Edition of local history and documentaion II",李知灝,1.0,1,2  1/0/1,1,選修,,"二8,9",文學院131,6,碩士班課程
台文創應所,1405228,"地方體驗、敘事應用與數位化—地方知識與紀錄片製作Local Experience, Narrative Application and Digitization- Local Knowledge and Documentary Making",江寶釵 王萬睿,1.0,1,3  3/0/0,3,選修,,"二10,11,12",文學院202,0,碩士班課程
台文創應所,1406117,論文寫作（二）Thesis writing (II),李知灝 王萬睿,1.0,1,2  0/0/2,0,必修,,"三10,11",文學院004-2室,0,碩士班課程
台文創應所,1406122,語言研習（英文二）English Language Studies (II),王萬睿,1.0,1,2  0/0/2,1,必修,,"三8,9",文學院004-2室,0,碩士班課程
台文創應所,1406126,語言研習（英文四）English Language Studies (IV),王萬睿,1.0,1,2  0/0/2,0,必修,,"四10,11",文學院004-2室,0,碩士班課程
台文創應所,1406132,語言研習（日文二）Japanese Language Studies (II),楊智景,1.0,1,2  0/0/2,1,必修,,"三8,9",文學院004-1室,0,碩士班課程
台文創應所,1406136,語言研習（日文四）Japanese Language Studies (IV),楊智景,1.0,1,2  0/0/2,0,必修,,"四10,11",文學院004-1室,0,碩士班課程
台文創應所,1406152,"田野調查、文獻整理與資訊化（二） Field Work, Documentation Management and Computerize (II)",楊智景 方慧臻,1.0,1,3  0/0/3,1,必修,,"三10,11,12",文學院004-1室,0,碩士班課程
台文創應所,1406170,"文字、影像與策展專題Topics on Words, Images and Curatorial",王萬睿,1.0,1,3  3/0/0,3,選修,,"四4,5,6",文學院004-1室,0,碩士班課程
哲學所,1255113,哲學基本問題討論（四）Basic Issues in Philosophy (IV),何宗興,1.0,1,2  0/0/2,1,必修,,"三9,10",文學院412,0,碩博合開
哲學所,1255202,認知科學導論Introduction to Cognitive Science (全英語授課/English-taught),金凱文 襲充文,1.0,1,3  3/0/0,3,選修,,"三4,5,6",文學院412,0,碩博合開
哲學所,1256330,"科技、倫理與社會Science-Technology, Ethics and Society",陳瑞麟 歐陽敏,1.0,1,3  3/0/0,3,選修,,"一3,4,5",文學院509,0,碩博合開
哲學所,1256338,科學實驗的哲學Philosophy of Scientific Experimentation,陳瑞麟,1.0,1,3  3/0/0,3,選修,,"二3,4,5",文學院408,0,碩博合開
哲學所,1256544,行動哲學專題：行動的形上學Seminar in Philosophy of Action: The Metaphysics of Action,張忠宏,1.0,1,3  3/0/0,3,選修,,"四3,4,5",文學院408,0,碩博合開
